Date,HINDUNILVRNS,UL,RYTO,^NSEBANK,HSBC
2019-03-27,1570.916015625,50.71235656738281,87.987548828125,30019.80078125,35.040306091308594
2019-03-28,1573.8135986328125,50.75631332397461,87.7375717163086,30420.55078125,34.919620513916016
2019-04-01,1579.5150146484375,50.57170104980469,88.35822296142578,30326.5,35.99711608886719
2019-04-02,1576.85107421875,50.58049392700195,88.80646514892578,30354.25,36.333309173583984
2019-04-03,1561.5701904296875,50.70356750488281,89.12543487548828,30093.30078125,36.6781005859375
2019-04-04,1557.597900390625,50.72114562988281,89.16854095458984,29904.900390625,36.46259307861328
2019-04-05,1550.635009765625,50.562923431396484,89.30645751953125,30084.650390625,36.617759704589844
2019-04-08,1556.0557861328125,50.800262451171875,89.16854095458984,29845.30078125,36.68672561645508
2019-04-09,1570.6358642578125,50.589298248291016,88.92717742919922,30113.849609375,36.7470588684082
2019-04-10,1583.3934326171875,50.562923431396484,89.22025299072266,29803.5,36.66947937011719
2019-04-11,1598.5810546875,50.58049392700195,89.46161651611328,29786.099609375,36.712581634521484
2019-04-12,1609.095703125,50.334354400634766,90.24608612060547,29938.55078125,37.10048294067383
2019-04-15,1609.4697265625,50.334354400634766,90.55641174316406,30104.25,36.9711799621582
2019-04-16,1624.8909912109375,50.369529724121094,91.09949493408203,30531.349609375,37.3504638671875
2019-04-18,1626.152587890625,51.69689178466797,92.28910064697266,30223.400390625,37.28150177001953
2019-04-22,1626.105712890625,51.58262252807617,92.27184295654297,29687.94921875,37.255645751953125
2019-04-23,1630.1715087890625,51.6353645324707,92.97010803222656,29479.69921875,37.1953010559082
2019-04-24,1638.0224609375,51.59140396118164,91.77782440185547,29860.80078125,36.91946029663086
2019-04-25,1620.8250732421875,51.65293884277344,91.70820617675781,29561.349609375,36.85911560058594
2019-04-26,1633.115478515625,52.23311233520508,92.16944885253906,30013.5,37.1263427734375
2019-04-30,1642.788818359375,53.446197509765625,92.9178695678711,29764.80078125,37.55733871459961
2019-05-02,1610.871337890625,52.97511672973633,92.5871810913086,29708.599609375,37.47114181518555
2019-05-03,1582.8328857421875,53.61294937133789,93.0223159790039,29954.150390625,38.53140640258789
2019-05-06,1559.794189453125,53.542076110839844,93.1702651977539,29618.44921875,37.74698257446289
2019-05-07,1586.5244140625,52.913108825683594,92.52625274658203,29288.19921875,37.1953010559082
2019-05-08,1578.2999267578125,53.33833312988281,92.18685150146484,28994.400390625,36.928077697753906
2019-05-09,1592.365966796875,53.232025146484375,92.23037719726562,28884.599609375,36.87636184692383
2019-05-10,1577.1317138671875,53.68382263183594,91.74302673339844,29040.5,36.94532012939453
2019-05-13,1590.7303466796875,53.46235275268555,90.84664916992188,28659.94921875,36.26434326171875
2019-05-14,1587.4591064453125,52.93083190917969,91.11642456054688,28829.19921875,36.333309173583984
2019-05-15,1561.8038330078125,53.46235275268555,91.1251449584961,28616.44921875,36.68672561645508
2019-05-16,1577.8326416015625,53.923011779785156,91.73432159423828,28855.30078125,36.83500289916992
2019-05-17,1623.25537109375,53.9052848815918,91.48196411132812,29450.150390625,36.294212341308594
2019-05-20,1656.6212158203125,53.736968994140625,,,
2019-05-21,1668.5377197265625,53.61294937133789,91.55155944824219,30308.400390625,36.35526657104492
2019-05-22,1652.69580078125,54.286216735839844,91.5341567993164,30526.80078125,36.37271499633789
2019-05-23,1639.1905517578125,54.206478118896484,89.3237075805664,30409.099609375,36.468658447265625
2019-05-24,1635.2183837890625,54.87089157104492,90.41151428222656,31212.55078125,36.6343879699707
2019-05-27,1656.107421875,,,,
2019-05-28,1660.733642578125,54.25963592529297,90.55076599121094,31597.900390625,36.25060272216797
2019-05-29,1664.42529296875,54.1976318359375,89.34110260009766,31295.55078125,36.25060272216797
2019-05-30,1667.6031494140625,54.649417877197266,89.28018188476562,31537.099609375,36.01509094238281
2019-05-31,1671.5753173828125,53.958438873291016,88.40121459960938,31375.400390625,35.5615234375
2019-06-03,1719.427978515625,54.49882125854492,88.57527160644531,31653.650390625,35.622581481933594
2019-06-04,1696.9034423828125,54.37480545043945,89.69790649414062,31589.05078125,35.9278678894043
2019-06-06,1717.6055908203125,54.994911193847656,89.81974792480469,30857.400390625,35.91913986206055
2019-06-07,1711.063232421875,55.3935546875,89.82843780517578,31066.55078125,36.16337203979492
2019-06-10,1731.39111328125,55.1632194519043,89.93287658691406,31034.0,36.320377349853516
2019-06-11,1719.521728515625,55.49985885620117,89.88066101074219,31265.44921875,36.416324615478516
2019-06-12,1726.3443603515625,55.9516487121582,89.08003234863281,30965.69921875,35.95403289794922
2019-06-13,1724.848876953125,55.5352897644043,89.66309356689453,30976.099609375,35.805747985839844
2019-06-14,1703.773193359375,55.46442413330078,90.11565399169922,30614.349609375,35.552799224853516
2019-06-17,1699.193359375,55.34040451049805,90.22006225585938,30273.25,35.4481315612793
2019-06-18,1691.2960205078125,55.2252311706543,91.69081115722656,30351.0,35.97147750854492
2019-06-19,1693.2584228515625,55.35811996459961,91.54287719726562,30362.099609375,36.12847900390625
2019-06-20,1699.2364501953125,55.12778854370117,91.751708984375,30781.099609375,36.3291015625
2019-06-21,1663.08740234375,55.21637725830078,91.37751007080078,30628.349609375,35.849365234375
2019-06-24,1661.016357421875,55.74790573120117,91.36881256103516,30602.05078125,35.814476013183594
2019-06-25,1653.4852294921875,55.34925842285156,90.63780975341797,30847.05078125,35.744693756103516
2019-06-26,1657.7684326171875,54.711429595947266,90.2809829711914,31162.349609375,35.90169906616211
2019-06-27,1670.3831787109375,54.63170623779297,90.03730010986328,31269.5,36.11975860595703
2019-06-28,1682.809326171875,54.897464752197266,90.56816101074219,31105.19921875,36.4076042175293
2019-07-01,1675.843017578125,54.97718811035156,,,
2019-07-02,1684.3154296875,55.85420608520508,91.22956848144531,31283.30078125,36.70417022705078
2019-07-03,1680.0794677734375,56.51861572265625,91.90837097167969,31382.30078125,36.72160720825195
2019-07-04,1688.45751953125,,,,
2019-07-05,1686.3865966796875,56.04908752441406,91.9780044555664,31475.80078125,36.70417022705078
2019-07-08,1650.7552490234375,56.25284194946289,91.51673889160156,30603.849609375,36.468658447265625
2019-07-09,1638.23486328125,55.7213249206543,91.83003997802734,30569.150390625,36.49482727050781
2019-07-10,1617.85400390625,55.52643966674805,91.52545928955078,30522.099609375,36.3291015625
2019-07-11,1629.43310546875,55.579586029052734,91.2469711303711,30716.55078125,36.37271499633789
2019-07-12,1612.7705078125,55.52643966674805,90.79444122314453,30601.44921875,36.3116569519043
2019-07-15,1616.30078125,55.66817092895508,90.72482299804688,30445.94921875,36.37271499633789
2019-07-16,1639.2236328125,55.94279098510742,90.87277221679688,30570.80078125,36.19826126098633
2019-07-17,1657.48583984375,55.898502349853516,90.79444122314453,30735.5,35.9627571105957
2019-07-18,1637.199462890625,56.084537506103516,90.9423828125,30430.599609375,36.13720703125
2019-07-19,1619.5487060546875,55.242958068847656,91.29920959472656,29770.349609375,36.05870056152344
2019-07-22,1582.17578125,55.63274002075195,91.13383483886719,29284.94921875,36.13720703125
2019-07-23,1594.0843505859375,55.490997314453125,91.8126449584961,29128.099609375,36.3291015625
2019-07-24,1627.3148193359375,55.12778854370117,92.30474090576172,28952.25,35.840641021728516
2019-07-25,1634.845947265625,53.94071578979492,91.83020782470703,29043.05078125,35.68363952636719
2019-07-26,1629.197509765625,53.993873596191406,92.06747436523438,29325.30078125,35.805747985839844
2019-07-29,1612.8648681640625,54.4456672668457,92.06747436523438,29295.900390625,35.41324234008789
2019-07-30,1619.0780029296875,54.10017776489258,91.52265930175781,28791.599609375,35.23006820678711
2019-07-31,1625.432373046875,53.258602142333984,91.58415222167969,28876.0,35.029449462890625
2019-08-01,1629.8094482421875,53.51551055908203,90.3626937866211,28367.25,34.645660400390625
2019-08-02,1635.598876953125,53.037132263183594,89.80908966064453,28204.94921875,34.33165740966797
2019-08-05,1639.12939453125,51.99180221557617,,,
2019-08-06,1641.8592529296875,52.17784118652344,88.76335144042969,28022.099609375,33.42451858520508
2019-08-07,1673.06591796875,52.611915588378906,89.0357666015625,27702.05078125,33.38090896606445
2019-08-08,1697.400634765625,52.75387191772461,89.47515106201172,28110.44921875,33.450687408447266
2019-08-09,1733.4083251953125,52.548526763916016,88.82486724853516,28431.900390625,32.9535026550293
2019-08-13,1717.781494140625,53.1109733581543,88.49972534179688,27729.099609375,32.2818717956543
2019-08-14,1731.2431640625,53.08419418334961,86.84766387939453,28019.19921875,31.400901794433594
2019-08-16,1721.452880859375,54.512638092041016,87.6473159790039,28217.0,31.949310302734375
2019-08-19,1714.1571044921875,55.19113540649414,88.28003692626953,28186.099609375,32.33850860595703
2019-08-20,1735.3382568359375,54.96793746948242,87.29581451416016,27982.44921875,31.99353790283203
2019-08-21,1741.5513916015625,55.21791076660156,87.7967300415039,27719.05078125,32.07314682006836
2019-08-22,1762.355712890625,55.092918395996094,87.30461120605469,27034.19921875,32.02006912231445
2019-08-23,1750.965087890625,54.53940963745117,85.76678466796875,26958.650390625,31.51589012145996
2019-08-26,1766.544921875,54.90544509887695,86.01285552978516,27951.349609375,31.489355087280273
2019-08-27,1752.282958984375,55.67323303222656,86.04798126220703,28126.150390625,31.4539794921875
2019-08-28,1720.93505859375,55.91427993774414,86.38191986083984,27804.30078125,31.427440643310547
2019-08-29,1725.500732421875,56.20888900756836,87.3661117553711,27305.19921875,31.80778694152832
2019-08-30,1771.581298828125,56.40530014038086,87.50672912597656,27427.849609375,31.754716873168945
2019-09-03,1733.8787841796875,57.41413116455078,87.37491607666016,26824.150390625,31.737030029296875
2019-09-04,1738.3504638671875,57.87836837768555,87.33097839355469,27123.849609375,32.48003387451172
2019-09-05,1722.48828125,56.90524673461914,88.48214721679688,26919.69921875,32.55079650878906
2019-09-06,1712.5098876953125,57.02131652832031,88.70183563232422,27247.900390625,32.63925552368164
2019-09-09,1726.5364990234375,55.99462890625,88.96546173095703,27504.650390625,33.12574005126953
2019-09-11,1717.3577880859375,54.9411506652832,90.71420288085938,27776.19921875,34.14295196533203
2019-09-12,1699.5660400390625,55.057212829589844,91.54900360107422,27818.5,34.266788482666016
2019-09-13,1699.70703125,54.58404541015625,92.48928833007812,28098.75,34.620601654052734
2019-09-16,1709.8267822265625,53.96803283691406,92.61231231689453,27855.0,33.95719909667969
2019-09-17,1723.8531494140625,54.85188293457031,93.05168151855469,27131.75,33.877593994140625
2019-09-18,1721.970703125,54.90544509887695,93.40319061279297,27172.650390625,33.78914260864258
2019-09-19,1706.4847412109375,54.86973190307617,93.9304428100586,26757.650390625,33.815677642822266
2019-09-20,1854.281494140625,53.539512634277344,94.87071990966797,28981.55078125,33.75376510620117
2019-09-23,1920.177734375,53.878761291503906,94.34346771240234,30566.19921875,33.709537506103516
2019-09-24,1930.250732421875,54.42333984375,93.87773132324219,30183.099609375,33.532623291015625
2019-09-25,1931.2392578125,53.744834899902344,94.35225677490234,29586.05078125,33.594539642333984
2019-09-26,1915.1416015625,54.18230438232422,94.43133544921875,30002.599609375,33.700687408447266
2019-09-27,1893.019287109375,53.959110260009766,94.42255401611328,29876.650390625,33.73606872558594
2019-09-30,1865.7662353515625,53.65556716918945,94.44013214111328,29103.150390625,33.85105895996094
2019-10-01,1873.6268310546875,53.771629333496094,93.78986358642578,28725.5,33.488399505615234
2019-10-03,1847.03271484375,53.039554595947266,92.42776489257812,28414.099609375,33.03728485107422
2019-10-04,1830.2291259765625,53.28060531616211,93.01654815673828,27731.849609375,32.913455963134766
2019-10-07,1826.322509765625,53.28953170776367,92.78804779052734,27767.55078125,32.869232177734375
2019-10-09,1833.8065185546875,53.13775634765625,92.7001953125,28785.849609375,32.66578674316406
2019-10-10,1853.340087890625,52.93241882324219,92.93746185302734,28013.44921875,33.087223052978516
2019-10-11,1887.1356201171875,52.807437896728516,93.4383316040039,28042.5,34.252891540527344
2019-10-14,1896.1727294921875,52.423545837402344,,,
2019-10-15,1943.3829345703125,52.11106872558594,94.04468536376953,28555.099609375,34.6115608215332
2019-10-16,1949.59619140625,53.021697998046875,94.16771697998047,28538.80078125,34.66536331176758
2019-10-17,1980.5203857421875,53.548439025878906,93.70197296142578,28989.44921875,34.85366439819336
2019-10-18,1983.344482421875,53.63771057128906,93.9831771850586,29120.25,34.72813415527344
2019-10-22,2002.6429443359375,52.82528305053711,94.26436614990234,29411.150390625,35.158531188964844
2019-10-23,2018.635009765625,52.76279830932617,94.30875396728516,29459.599609375,35.29303741455078
2019-10-24,2018.7294921875,53.34309387207031,93.90052032470703,29107.94921875,35.38270568847656
2019-10-25,2029.8477783203125,52.95920181274414,94.08688354492188,29395.94921875,35.43650817871094
2019-10-27,2024.78564453125,,,,
2019-10-29,2044.1368408203125,52.90563201904297,94.1046371459961,29873.05078125,34.046661376953125
2019-10-30,2052.84228515625,53.70913314819336,94.51286315917969,29987.5,34.01079559326172
2019-10-31,2058.472900390625,54.07075119018555,94.28213500976562,30066.25,33.88526153564453
2019-11-01,2062.258056640625,53.74691390991211,94.64596557617188,30330.55078125,34.136329650878906
2019-11-04,2042.19677734375,53.05427551269531,95.2938232421875,30333.099609375,34.539825439453125
2019-11-05,2055.44482421875,53.46805191040039,95.75529479980469,30219.849609375,34.45913314819336
2019-11-06,2062.3525390625,54.32261657714844,95.93278503417969,30609.599609375,34.52190017700195
2019-11-07,2023.366455078125,53.67494583129883,96.25224304199219,30633.150390625,34.46809387207031
2019-11-08,1974.3018798828125,53.935813903808594,96.2344970703125,30749.400390625,34.28876495361328
2019-11-11,1969.523193359375,53.558006286621094,96.0215072631836,31115.55078125,33.81352615356445
2019-11-13,1978.65478515625,53.701934814453125,96.0215072631836,30541.55078125,33.087223052978516
2019-11-14,1957.884033203125,53.34212875366211,96.0836410522461,30749.94921875,33.00652313232422
2019-11-15,1947.1436767578125,53.09925079345703,96.56285095214844,31008.400390625,33.18585205078125
2019-11-18,1945.724365234375,53.20719528198242,96.55398559570312,30992.099609375,33.39208984375
2019-11-19,1928.2657470703125,53.09025573730469,96.60723114013672,31236.25,33.5714225769043
2019-11-20,1917.620361328125,52.88336181640625,96.58946990966797,31353.849609375,33.26655578613281
2019-11-21,1938.580078125,52.34363555908203,96.87346649169922,31349.94921875,33.03342056274414
2019-11-22,1919.3707275390625,52.361637115478516,96.95333099365234,31111.599609375,33.347259521484375
2019-11-25,1951.5911865234375,52.69446563720703,97.05096435546875,31555.900390625,33.70592498779297
2019-11-26,1947.759033203125,53.027286529541016,96.3942642211914,31718.349609375,33.652122497558594
2019-11-27,1980.783935546875,53.108245849609375,96.55398559570312,31875.94921875,33.732826232910156
2019-11-28,1975.0115966796875,,,,
2019-11-29,1925.9473876953125,53.513031005859375,96.49186706542969,31946.099609375,33.41001892089844
2019-12-02,1933.4229736328125,53.32413101196289,95.89727020263672,31871.44921875,33.00652313232422
2019-12-03,1919.465576171875,53.24317169189453,95.11631774902344,31613.349609375,32.57611846923828
2019-12-04,1937.965087890625,53.540016174316406,93.13732147216797,31979.30078125,32.70165252685547
2019-12-05,1927.98193359375,53.39609146118164,92.96871185302734,31712.94921875,32.61198425292969
2019-12-06,1917.194580078125,53.80087661743164,93.1728286743164,31341.55078125,33.06032180786133
2019-12-09,1900.256103515625,54.16969299316406,92.69361114501953,31316.650390625,33.02445983886719
2019-12-10,1916.531982421875,53.935813903808594,92.26763153076172,31160.349609375,32.91685104370117
2019-12-11,1902.4324951171875,53.63896179199219,92.05464935302734,31256.75,33.32035446166992
2019-12-12,1899.4990234375,53.513031005859375,92.07239532470703,31665.44921875,34.01079559326172
2019-12-13,1898.4107666015625,54.81734848022461,93.0396957397461,32014.25,34.45913314819336
2019-12-16,1868.650634765625,55.68989181518555,93.00420379638672,31974.19921875,34.89849853515625
2019-12-17,1855.970703125,50.62554168701172,92.95983123779297,32140.25,34.88953399658203
2019-12-18,1824.9329833984375,50.28372573852539,92.19661712646484,32244.25,34.99713134765625
2019-12-19,1846.271240234375,50.89540481567383,92.14339447021484,32241.44921875,34.86263656616211
2019-12-20,1838.7012939453125,51.048316955566406,92.65809631347656,32384.94921875,34.87160110473633
2019-12-23,1845.60888671875,51.13827896118164,91.8682632446289,32339.44921875,34.7729606628418
2019-12-24,1841.823974609375,50.99435043334961,91.78842163085938,32280.75,34.692264556884766
2019-12-26,1840.4517822265625,51.093292236328125,,,
2019-12-27,1845.135986328125,51.89387893676758,91.82390594482422,32412.349609375,34.97023391723633
2019-12-30,1833.1654052734375,51.54305648803711,91.56653594970703,32354.900390625,34.952301025390625
2019-12-31,1819.68115234375,51.426124572753906,91.18495178222656,32161.650390625,35.05093002319336
2020-01-01,1832.5030517578125,,,,
2020-01-02,1833.9224853515625,51.291194915771484,91.89490509033203,32443.849609375,35.302001953125
2020-01-03,1823.8919677734375,51.21923065185547,91.55766296386719,32069.25,34.75503158569336
2020-01-06,1812.53662109375,51.27320861816406,91.57540893554688,31237.150390625,34.638465881347656
2020-01-07,1817.5045166015625,50.44563674926758,91.61092376708984,31399.400390625,34.37843322753906
2020-01-08,1825.6898193359375,50.2297477722168,92.33863067626953,31373.650390625,34.297733306884766
2020-01-09,1831.083740234375,50.553585052490234,92.67584991455078,32092.400390625,34.52190017700195
2020-01-10,1849.015625,50.58956527709961,92.56049346923828,32097.400390625,34.199092864990234
2020-01-13,1887.6708984375,50.823429107666016,92.92433166503906,32177.650390625,34.539825439453125
2020-01-14,1900.8712158203125,50.67051696777344,93.22606658935547,32071.650390625,34.414302825927734
2020-01-15,1913.031005859375,51.093292236328125,93.58103942871094,31824.900390625,34.38739776611328
2020-01-16,1939.14794921875,51.22822570800781,94.2022476196289,31853.900390625,34.629493713378906
2020-01-17,1949.6041259765625,51.57904815673828,94.55723571777344,31590.650390625,34.76399612426758
2020-01-20,1952.0174560546875,,,,
2020-01-21,1944.9674072265625,52.04679489135742,94.77021026611328,30947.55078125,34.01079559326172
2020-01-22,1941.4661865234375,51.911869049072266,94.71697235107422,30701.44921875,34.136329650878906
2020-01-23,1946.38671875,51.911869049072266,95.23169708251953,31004.05078125,33.82249069213867
2020-01-24,1962.2841796875,53.27016067504883,94.79254150390625,31241.75,33.643157958984375
2020-01-27,1950.597900390625,52.478572845458984,94.41614532470703,30837.400390625,32.737518310546875
2020-01-28,1949.8883056640625,53.036285400390625,94.72982025146484,30761.400390625,32.93478775024414
2020-01-29,1962.757568359375,51.90287399291992,94.80150604248047,30877.0,32.90788650512695
2020-01-30,1947.522705078125,53.83686065673828,94.58641815185547,30647.400390625,33.2127571105957
2020-01-31,1924.9541015625,53.7649040222168,93.72605895996094,30833.599609375,32.540252685546875
2020-02-03,2061.87939453125,53.845863342285156,93.88739013671875,30023.25,32.334014892578125
2020-02-04,2039.783935546875,53.71992492675781,95.39302062988281,30686.69921875,32.76441955566406
2020-02-05,2044.231201171875,54.187686920166016,95.85008239746094,31001.94921875,33.158958435058594
2020-02-06,2040.541015625,54.8353385925293,96.45951080322266,31304.05078125,33.26655578613281
2020-02-07,2043.89990234375,54.54749298095703,96.1099853515625,31201.94921875,33.445892333984375
2020-02-10,2043.2852783203125,54.56548309326172,96.27130889892578,31058.150390625,33.5714225769043
2020-02-11,2036.992431640625,54.74538803100586,96.58497619628906,31300.599609375,34.297733306884766
2020-02-12,2138.906005859375,54.53850555419922,96.8448715209961,31492.900390625,34.6115608215332
2020-02-13,2160.717529296875,54.448551177978516,97.06893157958984,31230.25,34.26185989379883
2020-02-14,2133.890869140625,54.31361770629883,97.05997467041016,30834.80078125,34.0197639465332
2020-02-17,2131.572265625,,,,
2020-02-18,2114.350341796875,54.47553253173828,96.65668487548828,30562.5,32.118812561035156
2020-02-19,2168.997314453125,53.926822662353516,96.57601928710938,30838.19921875,32.486446380615234
2020-02-20,2127.45556640625,54.046451568603516,96.7911148071289,30942.849609375,32.432647705078125
2020-02-24,2096.134521484375,52.36968994140625,97.07788848876953,30455.099609375,31.831878662109375
2020-02-25,2113.59326171875,51.46331787109375,95.19583892822266,30432.69921875,31.222139358520508
2020-02-26,2116.0537109375,50.8560676574707,93.17936706542969,30306.849609375,31.98431396484375
2020-02-27,2133.7958984375,49.62340545654297,91.87985229492188,30187.0,31.245220184326172
2020-02-28,2057.9052734375,48.880184173583984,89.46007537841797,29147.150390625,31.014253616333008
2020-03-02,2043.4273681640625,50.6022834777832,91.6737289428711,28868.400390625,31.199024200439453
2020-03-03,2050.240234375,50.70197677612305,90.14120483398438,29177.05078125,30.09038543701172
2020-03-04,2058.946044921875,52.91349792480469,90.67892456054688,28653.69921875,30.700136184692383
2020-03-05,2098.8310546875,52.378753662109375,89.4421615600586,28815.349609375,30.238204956054688
2020-03-06,2071.294921875,51.83493423461914,87.38086700439453,27801.44921875,29.803983688354492
2020-03-09,2007.5162353515625,48.89830780029297,80.07671356201172,26462.599609375,28.131786346435547
2020-03-11,2039.216064453125,47.5568962097168,78.75032806396484,26487.80078125,28.5567626953125
2020-03-12,1945.48779296875,44.1036491394043,70.45137786865234,23971.150390625,26.376434326171875
2020-03-13,1923.960205078125,45.290992736816406,80.94603729248047,25166.44921875,27.6236572265625
2020-03-16,1837.565673828125,40.87699890136719,75.14754486083984,23101.150390625,25.997650146484375
2020-03-17,1896.37646484375,45.66259765625,79.8526611328125,22155.150390625,27.43888282775879
2020-03-18,1820.438232421875,44.30305480957031,71.69711303710938,20580.19921875,26.42262840270996
2020-03-19,1739.531982421875,45.9163703918457,73.57915496826172,20083.5,26.8660831451416
2020-03-20,1941.4661865234375,42.75316619873047,70.35279083251953,20317.599609375,26.616640090942383
2020-03-23,1769.244873046875,40.44194412231445,64.75145721435547,16917.650390625,25.9884090423584
2020-03-24,1918.897705078125,43.052276611328125,73.26549530029297,17107.30078125,27.337257385253906
2020-03-25,1975.957763671875,43.1519660949707,76.28572845458984,18481.05078125,27.43888282775879
2020-03-26,2076.972412109375,45.17315673828125,77.44185638427734,19613.900390625,27.836145401000977
2020-03-27,2025.5426025390625,44.63840103149414,73.9735107421875,19969.0,26.672075271606445
2020-03-30,2066.989501953125,45.84386444091797,75.99894714355469,18782.400390625,26.66283416748047
2020-03-31,2175.0068359375,45.83479690551758,78.12296295166016,19144.0,25.877548217773438
2020-04-01,2062.5419921875,44.5749626159668,74.43057250976562,18208.349609375,23.226045608520508
2020-04-03,2038.3646240234375,45.13690185546875,73.56123352050781,17249.30078125,22.477710723876953
2020-04-07,2313.540283203125,45.780426025390625,76.77865600585938,19062.5,23.651025772094727
2020-04-08,2328.633544921875,46.4601936340332,78.33806610107422,18946.44921875,24.029809951782227
2020-04-09,2244.7939453125,46.88618469238281,79.09086608886719,19913.599609375,24.72271156311035
2020-04-13,2220.380126953125,46.81367492675781,77.1729736328125,19488.0,24.427074432373047
2020-04-15,2353.899169921875,47.13996124267578,76.41118621826172,19057.05078125,23.51244354248047
2020-04-16,2305.213134765625,47.38468551635742,74.95037841796875,19400.0,23.3369083404541
2020-04-17,2256.858642578125,47.93756866455078,78.39185333251953,20681.44921875,23.98361587524414
2020-04-20,2211.011962890625,48.572025299072266,77.80033111572266,20522.650390625,23.57711410522461
2020-04-21,2192.890380859375,47.819740295410156,75.03999328613281,19409.349609375,22.80106544494629
2020-04-22,2257.947021484375,47.982887268066406,75.35775756835938,19701.849609375,23.068988800048828
2020-04-23,2192.98583984375,46.70491027832031,74.68592071533203,20267.94921875,23.105941772460938
2020-04-24,2160.43359375,46.75023651123047,75.53934478759766,19586.650390625,23.078224182128906
2020-04-27,2195.777099609375,46.6867790222168,77.12821197509766,20081.150390625,23.85427474975586
2020-04-28,2166.915283203125,46.19735336303711,78.1995620727539,20671.099609375,23.909706115722656
2020-04-29,2111.84228515625,46.79555892944336,80.20609283447266,21090.19921875,24.556413650512695
2020-04-30,2077.067138671875,47.01308059692383,77.74561309814453,21534.5,23.771127700805664
2020-05-04,1970.7532958984375,46.188289642333984,77.30074310302734,19743.75,22.874975204467773
2020-05-05,1931.814453125,45.871055603027344,77.06466674804688,19271.75,22.99507713317871
2020-05-06,1902.1959228515625,45.118770599365234,76.82860565185547,19694.55078125,22.93040657043457
2020-05-07,1885.0213623046875,45.816673278808594,76.42912292480469,19491.80078125,23.29071617126465
2020-05-08,1977.1878662109375,47.02213668823242,77.4823226928711,19352.900390625,23.678739547729492
2020-05-11,1937.965087890625,47.31217575073242,78.62629699707031,18950.5,23.54939842224121
2020-05-12,1903.4735107421875,47.02213668823242,77.07374572753906,18862.849609375,23.124418258666992
2020-05-13,1888.5223388671875,46.93151092529297,74.90380096435547,19634.94921875,22.819543838500977
2020-05-14,1898.269287109375,46.6161003112793,75.48487854003906,19068.5,22.67172622680664
2020-05-15,1922.91943359375,46.81722640991211,75.03092193603516,18833.94921875,22.477710723876953
2020-05-18,1897.511962890625,47.950862884521484,,,
2020-05-19,1869.40771484375,46.323543548583984,76.02056121826172,17486.25,23.004314422607422
2020-05-20,1883.885498046875,47.01835250854492,78.09062957763672,17840.19921875,23.21680450439453
2020-05-21,1865.0074462890625,46.478965759277344,75.97515869140625,17735.099609375,22.542381286621094
2020-05-22,1881.0941162109375,46.41497039794922,74.69497680664062,17278.900390625,21.221250534057617
2020-05-26,1871.5367431640625,46.6983757019043,79.92463684082031,17440.349609375,21.99730110168457
2020-05-27,1890.74609375,47.75887680053711,83.7560806274414,18710.55078125,22.329891204833984
2020-05-28,1901.95947265625,49.011356353759766,82.92079162597656,19169.80078125,21.794050216674805
2020-05-29,1946.8128662109375,49.413612365722656,81.10494232177734,19297.25,21.2951602935791
2020-06-01,1995.2618408203125,49.72444534301758,82.84814453125,19959.900390625,22.00653839111328
2020-06-02,1994.173583984375,49.96214294433594,85.0180892944336,20530.19921875,22.311416625976562
2020-06-03,2006.5699462890625,50.91292953491211,85.67179107666016,20940.69921875,23.3369083404541
2020-06-04,2006.6644287109375,50.94035339355469,86.17115020751953,20390.44921875,23.23528289794922
2020-06-05,1975.4373779296875,51.424896240234375,87.88713836669922,21034.5,24.528697967529297
2020-06-08,1998.24267578125,51.680877685546875,87.22433471679688,21187.349609375,24.639562606811523
2020-06-09,1993.3218994140625,50.830650329589844,85.92601776123047,20724.900390625,23.78960418701172
2020-06-10,2005.71826171875,51.525455474853516,84.65491485595703,21100.099609375,23.364625930786133
2020-06-11,1993.7001953125,50.016998291015625,81.61338806152344,20525.150390625,21.72937774658203
2020-06-12,1994.0318603515625,50.053565979003906,82.93894958496094,20654.55078125,22.15435791015625
2020-06-15,1972.3148193359375,50.30040740966797,82.95710754394531,19912.900390625,22.00653839111328
2020-06-16,1964.7919921875,51.46147155761719,84.21002960205078,20296.69921875,22.302175521850586
2020-06-17,1966.5897216796875,52.13798141479492,83.77423095703125,20201.75,22.08968734741211
2020-06-18,1954.383056640625,51.97343063354492,84.43701934814453,20956.30078125,21.895675659179688
2020-06-19,1993.8260498046875,52.44882583618164,83.8559341430664,21338.099609375,22.2282657623291
2020-06-22,2001.49560546875,52.29341125488281,83.61988830566406,21708.349609375,21.877197265625
2020-06-23,2054.038330078125,52.302547454833984,84.07384490966797,22264.900390625,22.302175521850586
2020-06-24,2029.60107421875,51.47060775756836,83.26578521728516,21426.80078125,21.72937774658203
2020-06-25,2070.425537109375,51.6717414855957,84.59136199951172,21506.150390625,22.2282657623291
2020-06-26,2052.371337890625,51.324337005615234,82.8027572631836,21592.05078125,21.581560134887695
2020-06-29,2079.762451171875,50.528961181640625,83.71975708007812,21359.0,21.794050216674805
2020-06-30,2076.951904296875,50.17241668701172,83.62896728515625,21370.150390625,21.553842544555664
2020-07-01,2067.8056640625,50.34611129760742,,,
2020-07-02,2050.037109375,50.89464569091797,84.22818756103516,21953.19921875,22.413042068481445
2020-07-03,2070.949462890625,,,,
2020-07-06,2059.42138671875,50.318687438964844,84.80926513671875,22198.94921875,23.687978744506836
2020-07-07,2052.32373046875,49.90728759765625,83.95581817626953,22628.0,22.727153778076172
