Date,HINDUNILVRNS_z_norm,UL_z_norm,RYTO_z_norm,^NSEBANK_z_norm,HSBC_z_norm
13/11/2020,0.313793561,1.961266169,-0.422785068,-0.354808853,-1.431045853
17/11/2020,0.294762478,1.408963526,-0.273461736,-0.233164674,-1.372399016
18/11/2020,0.183029496,1.226364999,-0.243206587,-0.136517797,-1.321469606
19/11/2020,0.179714978,1.160989909,-0.248574714,-0.280464029,-1.299862978
20/11/2020,0.153929103,1.174517577,-0.231007428,-0.223866424,-1.316839341
23/11/2020,0.176398593,0.951339748,-0.169033023,-0.259870164,-1.264365873
24/11/2020,0.245034755,0.919781052,-0.066068017,-0.138659589,-1.102315838
25/11/2020,0.192238426,1.634393497,-0.066068017,-0.230597911,-1.088425681
27/11/2020,0.198008948,1.460811873,-0.044108008,-0.160452007,-1.066818733
01/12/2020,0.185362234,1.293995008,-0.098763078,-0.124958566,-1.00508569
02/12/2020,0.200710243,1.145210098,-0.130482334,-0.185253425,-0.929462171
03/12/2020,0.172346963,0.890474498,-0.157322167,-0.187701329,-0.870815653
04/12/2020,0.310968377,1.000935953,-0.190993032,-0.085087583,-0.838405391
07/12/2020,0.487652578,0.894983412,-0.162689893,-0.058033815,-1.000455744
08/12/2020,0.497108043,1.023477746,-0.158785473,-0.049474951,-1.108488888
09/12/2020,0.57617958,1.059546283,-0.137313767,0.026594993,-1.063732527
10/12/2020,0.719221803,1.0324965,-0.128042021,-0.007241391,-1.083795416
11/12/2020,0.778894324,1.118158464,-0.131458139,0.008822541,-1.119292521
14/12/2020,0.769071549,0.931051023,-0.205144201,0.03279958,-1.099228676
15/12/2020,0.644570452,0.967121411,-0.226615506,0.023475766,-1.059102262
16/12/2020,0.703259949,1.206077199,-0.210023624,0.024725117,-1.102315838
17/12/2020,0.632904272,1.17902464,-0.226127604,0.049994004,-1.097685573
18/12/2020,0.677474696,1.073073025,-0.244670694,0.027487433,-1.173309093
21/12/2020,0.609945449,0.910763223,-0.260773873,-0.186392548,-1.268995819
22/12/2020,0.622345629,0.899492326,-0.27248553,-0.157579464,-1.276712609
23/12/2020,0.768089146,0.982901222,-0.205144201,-0.113832606,-1.199545349
24/12/2020,0.846424194,1.048276311,-0.202703487,-0.025625735,-1.196459143
29/12/2020,0.802346216,1.375148058,-0.188552319,0.130814998,-1.231955929
30/12/2020,0.857107349,1.548729682,-0.20709581,0.127508851,-1.213435825
31/12/2020,0.829602582,1.426998257,-0.218319565,0.120879291,-1.21806609
04/01/2021,0.90597407,1.465319861,-0.213928044,0.112107609,-1.244302665
05/01/2021,0.965032745,1.47208277,-0.181232583,0.198767981,-1.214978928
06/01/2021,0.883381935,1.492372421,-0.106571117,0.211627693,-0.863098863
07/01/2021,0.764406695,1.30526498,-0.048501132,0.23850284,-0.884705492
08/01/2021,0.819289228,1.465319861,-0.052892653,0.260295258,-0.915572013
11/01/2021,0.912358438,1.237635895,-0.059724487,0.245795421,-0.97421885
12/01/2021,0.78171764,1.140703035,-0.029469338,0.303608512,-0.893965384
13/01/2021,0.773001157,1.158734989,-0.024589113,0.343666415,-0.985022164
14/01/2021,0.837338531,1.309773894,-0.043132604,0.334333969,-0.927918431
15/01/2021,0.720941318,1.273704432,-0.032397152,0.287935686,-0.995825479
19/01/2021,0.7504084,1.206077199,-0.061676496,0.318201975,-0.893965384
20/01/2021,0.732727653,1.244398804,-0.048501132,0.338405066,-0.924831906
21/01/2021,0.761458244,1.327807699,-0.059724487,0.277753297,-0.826058655
22/01/2021,0.863860274,1.269195518,-0.083147802,0.104424252,-0.923288803
25/01/2021,0.839917803,1.564509493,-0.082655089,0.109719467,-1.003542268
27/01/2021,0.819535762,1.197058445,-0.191595193,-0.04562464,-1.00508569
28/01/2021,0.59631571,1.138448115,-0.13786421,-0.033087974,-1.032865368
29/01/2021,0.506684906,0.971629399,-0.220186583,0.002133552,-1.181026201
01/02/2021,0.469112697,0.980647227,-0.169906597,0.431108669,-1.157875832
02/02/2021,0.424542273,1.0527843,-0.113710445,0.63149945,-1.113119153
03/02/2021,0.430436063,1.188041542,-0.119625007,0.714887539,-1.128552413
04/02/2021,0.461747171,0.410308001,-0.082161574,0.814560679,-1.056015737
05/02/2021,0.520559312,0.223202411,-0.063430459,0.867206047,-1.089969102
08/02/2021,0.43976826,0.223202411,-0.041247546,0.923157562,-1.076079263
09/02/2021,0.389672603,0.101470986,-0.044205027,0.935541504,-1.003542268
10/02/2021,0.436944943,0.049622638,-0.100400377,0.889066859,-0.966501742
11/02/2021,0.504474191,0.072165358,-0.106316542,0.883797209,-0.998912003
12/02/2021,0.451801129,0.22996532,-0.087091511,0.944448646,-0.926375646
16/02/2021,0.340191414,0.385513139,-0.074275358,1.112652465,-0.622338147
17/02/2021,0.261119876,0.232221165,-0.029416819,1.080788216,-0.600731518
18/02/2021,0.219250747,0.358461505,0.056355347,1.02572051,-0.679441562
19/02/2021,0.30335694,0.078928266,0.088889644,0.899011198,-0.654748409
22/02/2021,0.270204917,0.06314753,0.152972813,0.799669403,-0.589927885
23/02/2021,0.298812863,0.313375141,0.207196107,0.775828488,-0.60999173
24/02/2021,0.297831084,0.051874781,0.192900212,1.002823164,-0.531281367
25/02/2021,0.259645651,0.066442897,0.117480633,1.019260939,-0.559061683
26/02/2021,0.182906229,-0.33183187,0.019384627,0.722562927,-0.631598677
01/03/2021,0.210778308,-0.199833894,0.087410703,0.806265098,-0.684071827
02/03/2021,0.29562099,-0.058730151,0.085438648,0.827292567,-0.645488516
03/03/2021,0.3338058,-0.017765773,0.088396931,0.988501616,-0.582211414
04/03/2021,0.342156218,-0.008660932,0.094311893,0.892364374,-0.634684883
05/03/2021,0.352470195,0.11423498,0.226914252,0.794731099,-0.488068428
08/03/2021,0.287271818,0.105131065,0.321559263,0.802822827,-0.367687593
09/03/2021,0.346084581,0.134718095,0.312193304,0.903098895,-0.446397955
10/03/2021,0.418158527,0.298580237,0.393036736,0.915448973,-0.420161061
12/03/2021,0.36143259,0.366855435,0.418175927,0.840373065,-0.513469567
15/03/2021,0.376412043,0.37140693,0.392050909,0.786980013,-0.538773526
16/03/2021,0.45794083,0.589887935,0.395501103,0.722732916,-0.568822136
17/03/2021,0.414352809,0.507957327,0.416204674,0.624929652,-0.497654593
18/03/2021,0.387093953,0.54664642,0.44726003,0.561617493,-0.409090739
19/03/2021,0.624924901,0.380508994,0.42261275,0.613430182,-0.481839938
22/03/2021,0.725974728,0.489750422,0.39500839,0.518550591,-0.576729464
23/03/2021,0.686929538,0.56940482,0.3881072,0.617305393,-0.627337381
24/03/2021,0.641009401,0.487476989,0.394021761,0.465820229,-0.670038288
25/03/2021,0.440751285,0.56030183,0.410289311,0.417067337,-0.625756361
26/03/2021,0.639289886,0.608093914,0.448245456,0.470061314,-0.605196735
30/03/2021,0.837829732,0.54664642,0.452189567,0.56472842,-0.56091449
31/03/2021,0.918252851,0.526166083,0.389585339,0.467630343,-0.60835973
01/04/2021,0.838689489,0.532991936,0.395993415,0.561821347,-0.589381443
05/04/2021,0.77508736,0.633129449,0.420640695,0.361379105,-0.556170157
06/04/2021,0.861281624,0.674095679,0.420147581,0.331206111,-0.575148126
07/04/2021,0.853791587,0.721887762,0.423106265,0.414475009,-0.513469567
08/04/2021,0.86521061,0.796990665,0.435429705,0.379058262,-0.426487051
09/04/2021,1.027529205,0.735544098,0.450710225,0.322145912,-0.488165609
12/04/2021,0.993150736,0.760578707,0.474371678,0.040635993,-0.513469567
13/04/2021,0.974486964,0.756026287,0.454161221,0.207156857,-0.5909631
15/04/2021,0.989834973,0.888024263,0.495567962,0.265165501,-0.587800423
16/04/2021,0.985537431,0.922163713,0.518737503,0.242148964,-0.537192188
19/04/2021,0.930899565,0.947198323,0.492117767,0.111419354,-0.508724916
20/04/2021,0.834637237,0.976784427,0.425571033,0.095151236,-0.621011391
22/04/2021,0.716643153,0.828852054,0.441990125,0.209026733,-0.690597595
23/04/2021,0.614365013,0.765129276,0.477315929,0.198776613,-0.625756361
26/04/2021,0.744268698,0.769681697,0.486769686,0.2927548,-0.57831112
27/04/2021,0.791417771,0.676371889,0.504681349,0.370983467,-0.358482822
28/04/2021,0.856984082,0.744647087,0.536026962,0.538839008,-0.341086191
29/04/2021,0.859562732,1.229403031,0.554437352,0.537427969,-0.200332763
30/04/2021,0.727325686,1.183886232,0.514632229,0.378879641,-0.279407952
03/05/2021,0.860544511,1.295402945,0.553441502,0.325154579,-0.369553463
04/05/2021,0.859684131,1.09057735,0.544983595,0.291938721,-0.360064797
05/05/2021,0.827761045,1.233956377,0.600709084,0.379202354,-0.233544368
06/05/2021,0.816342644,1.404644373,0.627079456,0.386699121,-0.216147737
07/05/2021,0.868402483,1.416024498,0.661410613,0.399737122,-0.219310732
10/05/2021,0.921690013,1.577609504,0.667381301,0.440177168,-0.186099446
11/05/2021,0.846056882,1.482024412,0.619118672,0.394246354,-0.285733623
12/05/2021,0.666424852,1.454712666,0.645489446,0.322868364,-0.344249505
14/05/2021,0.784051624,1.609471819,0.741018854,0.274804059,-0.198751425
17/05/2021,0.78257802,1.714161752,0.762413987,0.494038353,-0.250940999
18/05/2021,0.777666633,1.661817248,0.804705928,0.572768354,-0.246196028
19/05/2021,0.742058605,1.602645039,0.789779007,0.532447167,-0.233544368
20/05/2021,0.70375115,1.771586305,0.79624762,0.472840895,-0.236707681
21/05/2021,0.748198306,1.707315534,0.82112502,0.689125619,-0.246196028
25/05/2021,0.703505238,1.801427893,0.820626694,0.698492262,-0.233544368
26/05/2021,0.727939532,1.760110836,0.869885173,0.702265878,-0.230381373
27/05/2021,0.660163128,1.486956355,0.947005794,0.772106001,-0.162376825
28/05/2021,0.648622083,1.585659087,0.928098682,0.779993211,-0.095953616
01/06/2021,0.73849942,1.58795381,0.939542534,0.813268499,-0.211403404
02/06/2021,0.739726489,1.691246915,0.946010747,0.819481719,-0.146561851
03/06/2021,0.750654311,1.709611183,0.952976483,0.866271109,-0.228799716
04/06/2021,0.698594473,1.732563972,0.957454198,0.805525381,-0.235125706
07/06/2021,0.691840925,1.746336016,0.948498366,0.831363664,-0.230381373
08/06/2021,0.74021769,1.684360893,0.931083825,0.770448611,-0.258848326
09/06/2021,0.732850297,1.578771214,0.893270001,0.722035697,-0.336341858
10/06/2021,0.788839744,1.709611183,0.882324073,0.778250827,-0.361645498
11/06/2021,0.758634927,1.677474871,0.951981034,0.764005641,-0.337922878
14/06/2021,0.79598426,1.7853602,0.967406281,0.747551266,-0.318945546
15/06/2021,0.863631794,1.7853602,1.013180488,0.798063143,-0.341086191
16/06/2021,0.903083517,1.730268323,1.030595029,0.756543403,-0.330015869
17/06/2021,0.927322327,1.789950573,1.000741989,0.688870636,-0.380623786
18/06/2021,1.088589415,1.477773758,0.945015699,0.680813437,-0.541936839
21/06/2021,1.166379721,1.58795381,0.959942219,0.73407103,-0.513469567
22/06/2021,1.106768834,1.58795381,0.93904501,0.712601324,-0.562496146
23/06/2021,1.082653914,1.48465978,0.929094131,0.683533256,-0.56565946
24/06/2021,1.106521677,1.415798636,0.932576798,0.726540397,-0.537192188
25/06/2021,1.003874358,1.496138026,0.955464102,0.817934556,-0.507143578
28/06/2021,1.032443083,1.480067556,0.923620966,0.817050748,-0.581474115
29/06/2021,1.112459046,1.422684658,0.930089178,0.757699459,-0.635245345
30/06/2021,1.059898046,1.248231983,0.926606511,0.717224884,-0.654222996
02/07/2021,1.099473036,1.351526013,0.948498366,0.723633325,-0.655804971
06/07/2021,1.062866419,1.406616965,0.946010747,0.854397133,-0.676364278
07/07/2021,1.085497775,1.574180841,0.944518175,0.88706086,-0.662130961
08/07/2021,1.001154386,1.406616965,0.936059867,0.802542611,-0.761765138
09/07/2021,1.010800355,1.47547996,0.965415383,0.768178997,-0.674782621
12/07/2021,0.992744203,1.532863784,1.032585125,0.789758929,-0.689015939
13/07/2021,0.974317005,1.546636754,1.045521549,0.870418568,-0.685853262
14/07/2021,0.920273685,1.539750732,1.083335774,0.869543391,-0.701668236
15/07/2021,0.914089782,1.50991007,1.111695842,0.910238421,-0.738042836
16/07/2021,0.926580233,1.626977069,1.023629694,0.88374608,-0.836095675
19/07/2021,0.904938128,1.493841451,0.92411849,0.769411415,-0.980011779
20/07/2021,0.969865068,1.321685351,0.946508671,0.656581415,-0.940474185
22/07/2021,0.829498614,0.564200731,0.940039657,0.701093222,-0.86456231
23/07/2021,0.779906609,0.903920708,0.96714048,0.761795788,-0.850328992
26/07/2021,0.756656427,0.614699459,0.994240501,0.747397878,-0.818699044
27/07/2021,0.74107309,0.77996676,1.028367196,0.721517099,-0.796557762
28/07/2021,0.78806839,0.812103998,1.033385733,0.676546455,-0.834514018
29/07/2021,0.7221522,1.023282431,1.051453349,0.703506929,-0.817117706
30/07/2021,0.718565623,1.025576229,1.010300783,0.685292905,-0.856654982
03/08/2021,0.851017453,1.094441076,1.01531932,0.791212466,-0.810791398
04/08/2021,0.826901287,0.993441769,1.061490023,0.930705458,-0.818699044
05/08/2021,0.778916736,1.065923189,1.097624053,0.89784651,-0.771254122
06/08/2021,0.813049916,0.970979582,1.158851169,0.893511798,-0.7238092
09/08/2021,0.845204596,1.079816495,1.169389777,0.930858183,-0.726972195
10/08/2021,0.838526378,1.040451665,1.220077885,0.931734023,-0.734879523
11/08/2021,0.85992195,1.098343679,1.250190312,0.893027065,-0.689015939
12/08/2021,0.864497154,1.026555582,1.256211915,0.915236487,-0.714320216
13/08/2021,0.894672711,1.197917462,1.255207646,0.954724995,-0.71906423
16/08/2021,0.948841165,1.065923189,1.261230051,0.942001075,-0.760183481
17/08/2021,1.090815695,1.042764902,1.239650902,0.903405008,-0.806047384
18/08/2021,1.096381395,0.859824805,1.235133898,0.850207177,-0.823443696
20/08/2021,1.426211993,0.873719036,1.288330072,0.761702826,-0.868290546
23/08/2021,1.462694721,0.876035976,1.289334742,0.777094771,-0.865087086
24/08/2021,1.45985086,0.774142476,1.304892287,0.876997661,-0.911535985
25/08/2021,1.489532102,0.688461074,1.360095796,0.855604318,-0.829850298
26/08/2021,1.542462904,0.727830531,1.330989243,0.860925097,-0.897120732
27/08/2021,1.571030384,0.674567768,1.316433961,0.862667481,-0.868290546
30/08/2021,1.59514655,0.741722911,1.25570958,0.985033449,-0.943569312
31/08/2021,1.685179528,0.713934448,1.181936521,0.99811461,-0.982009561
01/09/2021,1.706945523,0.792668735,1.17641605,1.023561786,-0.945171361
02/09/2021,1.875509655,0.524047235,1.184445389,1.067248882,-0.953179375
03/09/2021,1.790547441,0.59120423,1.175914517,1.055323776,-0.954781105
07/09/2021,1.817754624,0.56572993,1.199501401,1.005627978,-1.012441477
08/09/2021,1.875137986,0.653725495,1.17390638,1.056522329,-1.038068522
09/09/2021,1.899254151,0.521732147,1.193980529,1.04207329,-1.054085504
13/09/2021,1.839150195,0.607412624,1.159854636,1.006137944,-0.999628273
14/09/2021,1.780282647,0.642148203,1.123218272,1.030148848,-1.110144147
15/09/2021,1.812190169,0.547202745,1.179928785,1.070810012,-1.092525434
16/09/2021,1.794381175,0.449944976,1.18043112,1.209580553,-1.134169143
17/09/2021,1.680603701,0.313317749,1.084575776,1.233948035,-1.092525434
20/09/2021,1.873778312,0.378156879,0.987717365,1.120693063,-1.275116932
21/09/2021,1.903706089,0.433734731,0.967642815,1.136017943,-1.287930136
22/09/2021,1.834574991,0.463838282,1.021843659,1.086516703,-1.153388948
23/09/2021,1.829133181,0.524047235,1.109166528,1.22710599,-1.0781105
24/09/2021,1.740954813,0.456891166,1.096620586,1.237067593,-1.090923704
27/09/2021,1.649067847,0.382788907,1.099631387,1.295025108,-0.972399817
28/09/2021,1.684561324,0.422154662,1.029872998,1.256565164,-1.058890695
29/09/2021,1.589210426,0.519415208,1.03689887,1.222227447,-0.998026543
30/09/2021,1.630022445,0.375841791,1.002772576,1.168188305,-1.02845846
01/10/2021,1.635587523,0.373525777,1.006787245,1.134326024,-0.991619942
04/10/2021,1.591436706,0.280898185,1.011303849,1.194459527,-1.036466792
05/10/2021,1.646964212,0.195215856,1.063999292,1.221887469,-0.911535985
06/10/2021,1.591065659,0.104903352,1.067512027,1.184583582,-0.778596527
07/10/2021,1.549883215,0.077114889,1.095616718,1.223961199,-0.70331776
08/10/2021,1.477288807,0.009959745,1.122215607,1.227709582,-0.65686918
12/10/2021,1.566578447,-0.073405644,1.116695136,1.35456365,-0.567174842
13/10/2021,1.493860772,0.086378018,1.135263483,1.373984859,-0.568776572
14/10/2021,1.500786147,0.125745624,1.195486331,1.493852125,-0.541548116
18/10/2021,1.511792412,0.028485078,1.266248588,1.552311637,-0.466269031
19/10/2021,1.246641596,-0.020145657,1.280300733,1.527782135,-0.434235703
20/10/2021,1.078077464,0.047010412,1.309408891,1.523991254,-0.421422181
21/10/2021,0.996701204,0.18132255,1.320950163,1.611025469,-0.411812119
22/10/2021,1.017355305,0.257739898,1.364111268,1.66090852,-0.408608659
25/10/2021,1.021684597,0.211426101,1.379290358,1.808586203,-0.331728162
26/10/2021,1.011729216,0.324895967,1.391938933,1.816389083,-0.296491374
27/10/2021,0.911562182,0.218373217,1.305421082,1.754521828,-0.344541684
28/10/2021,0.894266178,0.297107504,1.312503081,1.522418859,-0.346143414
29/10/2021,0.902975814,0.227636347,1.195626648,1.455554202,-0.400600327
01/11/2021,0.937692334,0.271635981,1.219912712,1.565732112,-0.3221181
02/11/2021,0.967057938,0.283212347,1.29024119,1.595429006,-0.379778154
03/11/2021,0.948269031,0.338791124,1.365123154,1.504247332,-0.363762127
04/11/2021,0.976888184,0.177052458,1.382326016,1.533425627,-0.531938054
08/11/2021,0.999409969,0.163029559,1.356521722,1.510400791,-0.531938054
09/11/2021,0.99754353,0.195750891,1.368158811,1.498595208,-0.567174842
10/11/2021,0.92039633,0.200425499,1.376254701,1.43985548,-0.587996697
11/11/2021,0.860794158,0.081225767,1.418249169,1.36114208,-0.573581763
12/11/2021,0.93234204,0.081225767,1.418249169,1.390576021,-0.571980033
15/11/2021,0.981617161,0.048504435,1.379290358,1.385306372,-0.527132864
16/11/2021,0.936572968,-0.023949215,1.389408817,1.318118338,-0.493497806
17/11/2021,0.897999057,-0.080042662,1.364617612,1.272977706,-0.483887744
18/11/2021,0.918530513,-0.185219495,1.345896519,1.261877311,-0.485489155
22/11/2021,0.891528775,-0.19690509,1.337801432,1.11782052,-0.55596305
23/11/2021,0.905589327,0.032143306,1.339825605,1.142298893,-0.472675952
24/11/2021,0.857185792,-0.002915329,1.362087496,1.171052216,-0.474277363
26/11/2021,0.75851166,0.088238605,1.290746732,0.930271854,-0.768986465
29/11/2021,0.744326596,0.151342113,1.241669061,0.921933776,-0.757774673
30/11/2021,0.71483648,-0.29507001,1.068125012,0.874141719,-0.783401399
01/12/2021,0.782775995,-0.351163457,1.039790202,0.987965754,-0.756172942
02/12/2021,0.878463077,-0.157172771,1.161220923,1.012333899,-0.626436945
03/12/2021,0.779788945,-0.192230481,1.186519274,0.959450149,-0.664877193
06/12/2021,0.687337315,0.118620781,1.20776968,0.881042861,-0.599208489
07/12/2021,0.724915751,0.055515422,1.271520899,1.031057889,-0.522327992
08/12/2021,0.772199298,0.202763728,1.237115575,1.144321493,-0.563971701
09/12/2021,0.770083834,0.184065296,1.241669061,1.109941278,-0.559166829
10/12/2021,0.75278783,0.265867236,1.264436896,1.113884883,-0.55756478
13/12/2021,0.681986399,0.228472222,1.178423385,1.083219187,-0.666478923
14/12/2021,0.716702919,0.214448398,1.185506987,1.077898408,-0.615225471
15/12/2021,0.723297713,0.137319214,1.271520899,1.060151854,-0.607216821
16/12/2021,0.694803073,0.277554683,1.329705943,1.019201177,-0.46466762
17/12/2021,0.497579322,0.137319214,1.304913135,0.861111686,-0.523930041
20/12/2021,0.594262502,0.097586895,1.254823979,0.660729538,-0.525531134
21/12/2021,0.603594699,0.041492523,1.334765774,0.689287639,-0.514319342
22/12/2021,0.615539787,0.081225767,1.386373961,0.760963109,-0.475879412
23/12/2021,0.672778092,0.165366863,1.439500378,0.788441517,-0.432633973
29/12/2021,0.688208279,0.352346562,1.49768462,0.763665664,-0.376575331
30/12/2021,0.734869264,0.342997346,1.480989304,0.76675999,-0.384583344
31/12/2021,0.820851234,0.392078881,1.470362898,0.837831867,-0.387786804
04/01/2022,0.923134355,0.39441711,1.601406135,1.068752883,-0.120306796
05/01/2022,0.959343778,0.371044069,1.676289703,1.214220713,-0.163552235
06/01/2022,0.898620996,0.247169729,1.75167761,1.179262803,-0.019400666
07/01/2022,0.960214119,0.39441711,1.849833752,1.221649751,0.027047914
10/01/2022,0.937568444,0.494916558,1.889298907,1.325053346,0.121547124
11/01/2022,0.929107211,0.429475746,1.953049324,1.341083413,0.185613779
12/01/2022,0.952748361,0.347671028,2.013764885,1.389589954,0.273706068
13/01/2022,0.955361875,0.366369461,2.034509349,1.345800599,0.389026813
14/01/2022,0.829686005,0.508941308,2.130136578,1.328878092,0.445085774
18/01/2022,0.844120094,-1.323455117,2.200970196,1.301663299,0.393831685
19/01/2022,0.695798549,-0.484385162,2.115462628,1.272943841,0.352189251
20/01/2022,0.576095534,-0.633968922,2.029955862,1.240560994,0.278511577
21/01/2022,0.734371838,-0.655003733,1.996561221,1.193550486,0.208037364
24/01/2022,0.632836413,0.33364813,1.930281089,1.087010068,0.153580451
25/01/2022,0.73897568,0.141994748,1.883340647,1.216065356,0.308943494
27/01/2022,0.659589126,-0.213266218,1.929771137,1.262872011,0.509153067
28/01/2022,0.630223522,-0.189894103,1.983344964,1.213115787,0.461103075
31/01/2022,0.605834675,-0.168860217,2.072635478,1.261724587,0.480322562
01/02/2022,0.685221851,-0.229627347,2.134373349,1.351843831,0.690143154
02/02/2022,0.740593095,-0.213266218,2.166008014,1.492084508,0.746201478
03/02/2022,0.666556835,-0.077707209,2.135394857,1.43760313,0.699752897
04/02/2022,0.68758634,-0.166521062,2.171620694,1.400095389,0.725379305
07/02/2022,0.565643349,0.032143306,2.115496304,1.265140961,0.797455567
08/02/2022,0.582441304,0.043829827,2.20529677,1.270750588,0.909572852
09/02/2022,0.615539787,0.006433887,2.149170777,1.369650147,0.837497227
10/02/2022,0.629227424,-0.20859161,2.107842213,1.437764486,0.847107608
11/02/2022,0.566638825,0.144331126,2.13998683,1.353841198,0.839099276
14/02/2022,0.493349639,-0.119776831,2.076207548,1.080380509,0.79425147
15/02/2022,0.646523428,-0.145486251,2.076207548,1.294829886,0.776633394
16/02/2022,0.637564768,-0.054334168,2.069574163,1.258061198,0.734989686
17/02/2022,0.689950206,-0.09874202,1.895585108,1.186300069,0.629279321
18/02/2022,0.702393343,0.043829827,1.87466585,1.197774307,0.678931362
22/02/2022,0.596377343,-0.178207583,1.940996496,1.159101877,0.723777893
23/02/2022,0.57261168,-0.119776831,1.846093302,1.162570045,0.701354946
24/02/2022,0.351124217,-0.604182874,1.699145335,0.794723131,0.371408738
25/02/2022,0.349381667,-0.252617163,1.839969869,0.999159775,0.592440484
28/02/2022,0.352866766,-0.318683724,1.831806627,0.960835956,0.315350414
02/03/2022,0.295628461,-0.696205082,1.700166843,0.819320363,0.236867231
03/03/2022,0.15103855,-0.925077602,1.772108565,0.746480205,0.108733601
04/03/2022,-0.026897934,-1.40169695,1.731800706,0.655281267,-0.214805687
07/03/2022,-0.21491369,-1.826409635,1.632306341,0.394084997,-0.317312909
08/03/2022,-0.20234604,-1.866522401,1.57822176,0.442846522,-0.192381784
09/03/2022,-0.080652385,-1.463046323,1.706289475,0.554588195,-0.062646105
10/03/2022,0.178289312,-1.715513118,1.734862022,0.666806634,-0.064293717
11/03/2022,0.159499784,-1.809892994,1.726698781,0.67881607,-0.08901013
14/03/2022,0.072149423,-1.715513118,1.774150778,0.80901015,0.027980849
15/03/2022,0.019639161,-1.706075037,1.825174044,0.759798421,-0.018156752
16/03/2022,0.104127606,-1.543268154,1.864461998,0.883142487,0.168040949
17/03/2022,0.178537715,-1.486639672,1.910382537,0.998785933,0.255371723
21/03/2022,0.051991193,-1.543268154,1.959365192,0.929081934,0.220768999
22/03/2022,-0.091601997,-1.439450197,1.972120407,0.985186837,0.403670839
23/03/2022,-0.128806896,-1.623491835,1.840991377,0.950985243,0.308100411
24/03/2022,-0.160287964,-1.654165596,1.846093302,0.845549752,0.400374977
25/03/2022,-0.192391593,-1.585739515,1.886401963,0.825661074,0.420148235
28/03/2022,-0.137392953,-1.514953913,1.862931341,0.876725414,0.385545512
29/03/2022,-0.107653501,-1.267205233,1.839969869,0.899996601,0.45804682
30/03/2022,-0.035856906,-1.264847564,1.814968589,0.982764498,0.464637906
31/03/2022,0.045645423,-1.427653522,1.700675993,0.989445187,0.421796166
01/04/2022,0.119059122,-1.184622956,1.684349511,1.121169165,0.49100225
04/04/2022,0.244237253,-1.196420557,1.730780802,1.373891232,0.466285837
05/04/2022,0.272483492,-1.288441839,1.718534738,1.27745651,0.443216717
06/04/2022,0.27808281,-1.34742984,1.675675515,1.203494825,0.421796166
07/04/2022,0.334699176,-1.297879919,1.595058996,1.19066931,0.446512579
08/04/2022,0.380116284,-1.366305075,1.650675037,1.223765977,0.472876286
11/04/2022,0.330343736,-1.477202518,1.696595575,1.20026504,0.487706388
12/04/2022,0.253694585,-1.680120317,1.63995963,1.222975131,0.304804549
13/04/2022,0.303217486,-1.55978572,1.637407465,1.174698341,0.378954426
18/04/2022,0.366677671,-1.746186878,1.677206173,1.049858905,0.367420184
19/04/2022,0.205912989,-1.611695161,1.755782082,0.984005548,0.444864648
20/04/2022,0.335072091,-1.463046323,1.770577907,0.979466319,0.545378869
21/04/2022,0.417197292,-1.434731157,1.748128793,1.064665186,0.469581061
22/04/2022,0.240504375,-1.465404917,1.510855975,0.933544137,0.293270308
25/04/2022,0.175302262,-1.234173803,1.451153102,0.939935978,0.118608122
26/04/2022,0.293761399,-1.406417842,1.376522506,0.994748701,-0.299923926
27/04/2022,0.285673702,-1.599896635,1.352332258,0.930841582,-0.201057955
28/04/2022,0.526448122,-1.288441839,1.44343246,0.997706239,-0.108783388
29/04/2022,0.509027605,-1.264847564,1.355935598,0.940921381,-0.107135776
02/05/2022,0.498201261,-1.411135956,1.353361383,0.953772792,-0.126909034
04/05/2022,0.351497131,-1.349788435,1.502622175,0.800919086,0.21253062
05/05/2022,0.339179129,-1.604616601,1.385273074,0.795530577,-0.036281761
06/05/2022,0.29587624,-1.684839357,1.347700595,0.686456929,-0.06758926
09/05/2022,0.214871649,-1.602256155,1.251968328,0.632774365,-0.202705885
10/05/2022,0.37352149,-1.446528757,1.181970598,0.668004523,-0.149977516
11/05/2022,0.331463102,-1.62820995,1.182999723,0.703787144,-0.227422299
12/05/2022,0.269995113,-1.517314359,1.128956836,0.506430264,-0.34770914
13/05/2022,0.407615448,-1.286083244,1.194837666,0.436599437,-0.156568602
16/05/2022,0.46522729,-1.427653522,1.208733858,0.517556555,-0.145034042
17/05/2022,0.534286794,-1.359226515,1.225719029,0.637279065,-0.041225235
18/05/2022,0.649758258,-1.750904993,1.161382889,0.61378676,-0.179637403
19/05/2022,0.582939353,-1.916362981,1.213366724,0.46962771,-0.187876101
20/05/2022,0.73574085,-1.692256711,1.227262917,0.632944354,-0.149977516
24/05/2022,0.695175987,-1.522984982,1.29777541,0.635281698,0.174632035
25/05/2022,0.667925848,-1.723249826,1.294172872,0.643670906,0.191109431
26/05/2022,0.621886179,-1.732786026,1.293657708,0.772080105,0.222416293
27/05/2022,0.747313024,-1.694640298,1.417697523,0.860202645,0.334464755
31/05/2022,0.803680365,-0.657554866,1.480490578,0.838800669,0.296566169
01/06/2022,0.69218956,-1.155832924,1.494901533,0.86147756,0.243837482
02/06/2022,0.63333384,-1.058084552,1.516517565,0.860261743,0.281736067
03/06/2022,0.65112727,-1.089077668,1.469166596,0.802703967,0.215825844
